id,Intensity,MedianWaveNumber,scoville_median
GrTh,662,0.00899523,75000
GrTh,663,0.00919863,75000
GrTh,664,0.00943194,75000
GrTh,665,0.0096717,75000
GrTh,666,0.00982411,75000
GrTh,667,0.00987375,75000
GrTh,668,0.00981456,75000
GrTh,669,0.00971666,75000
GrTh,670,0.00963367,75000
GrTh,671,0.00961056,75000
GrTh,672,0.00957387,75000
GrTh,673,0.00950282,75000
GrTh,674,0.00940628,75000
GrTh,675,0.0093497,75000
GrTh,676,0.0093303,75000
GrTh,677,0.00930802,75000
GrTh,678,0.00923821,75000
GrTh,679,0.00912815,75000
GrTh,680,0.00901048,75000
GrTh,681,0.00887018,75000
GrTh,682,0.00871985,75000
GrTh,683,0.00859513,75000
GrTh,684,0.00853075,75000
GrTh,685,0.00859296,75000
GrTh,686,0.00865843,75000
GrTh,687,0.00866956,75000
GrTh,688,0.00856231,75000
GrTh,689,0.00844466,75000
GrTh,690,0.00837869,75000
GrTh,691,0.00833687,75000
GrTh,692,0.00831055,75000
GrTh,693,0.00827025,75000
GrTh,694,0.00831505,75000
GrTh,695,0.00841055,75000
GrTh,696,0.00855561,75000
GrTh,697,0.00871799,75000
GrTh,698,0.00889518,75000
GrTh,699,0.00909587,75000
GrTh,700,0.00923281,75000
GrTh,701,0.00932034,75000
GrTh,702,0.00932365,75000
GrTh,703,0.00931523,75000
GrTh,704,0.00926285,75000
GrTh,705,0.00921624,75000
GrTh,706,0.00916901,75000
GrTh,707,0.00921929,75000
GrTh,708,0.00933531,75000
GrTh,709,0.00948093,75000
GrTh,710,0.00955524,75000
GrTh,711,0.0095755,75000
GrTh,712,0.00951527,75000
GrTh,713,0.00947466,75000
GrTh,714,0.0094415,75000
GrTh,715,0.00944309,75000
GrTh,716,0.00945617,75000
GrTh,717,0.00949576,75000
GrTh,718,0.00962465,75000
GrTh,719,0.00977048,75000
GrTh,720,0.00990471,75000
GrTh,721,0.00994923,75000
GrTh,722,0.00998326,75000
GrTh,723,0.00997457,75000
GrTh,724,0.00988751,75000
GrTh,725,0.00964671,75000
GrTh,726,0.00938006,75000
GrTh,727,0.00917644,75000
GrTh,728,0.00908242,75000
GrTh,729,0.00899464,75000
GrTh,730,0.00882328,75000
GrTh,731,0.00862633,75000
GrTh,732,0.00840641,75000
GrTh,733,0.00829331,75000
GrTh,734,0.00829595,75000
GrTh,735,0.00843339,75000
GrTh,736,0.00857523,75000
GrTh,737,0.00858912,75000
GrTh,738,0.00848225,75000
GrTh,739,0.00838399,75000
GrTh,740,0.00840042,75000
GrTh,741,0.00853935,75000
GrTh,742,0.00864383,75000
GrTh,743,0.00870436,75000
GrTh,744,0.00868238,75000
GrTh,745,0.00863183,75000
GrTh,746,0.00854167,75000
GrTh,747,0.00838235,75000
GrTh,748,0.00821808,75000
GrTh,749,0.00806546,75000
GrTh,750,0.00795422,75000
GrTh,751,0.00789024,75000
GrTh,752,0.00783967,75000
GrTh,753,0.00772436,75000
GrTh,754,0.00749836,75000
GrTh,755,0.00721797,75000
GrTh,756,0.00700348,75000
GrTh,757,0.00692539,75000
GrTh,758,0.00689897,75000
GrTh,759,0.00683711,75000
GrTh,760,0.00669529,75000
GrTh,761,0.00652127,75000
GrTh,762,0.00636074,75000
GrTh,763,0.00627594,75000
GrTh,764,0.006236,75000
GrTh,765,0.00622065,75000
GrTh,766,0.00627197,75000
GrTh,767,0.00640648,75000
GrTh,768,0.00656565,75000
GrTh,769,0.00669195,75000
GrTh,770,0.00677026,75000
GrTh,771,0.00677695,75000
GrTh,772,0.00679586,75000
GrTh,773,0.00682086,75000
GrTh,774,0.00684778,75000
GrTh,775,0.00678512,75000
GrTh,776,0.00662084,75000
GrTh,777,0.00645175,75000
GrTh,778,0.00635422,75000
GrTh,779,0.00639174,75000
GrTh,780,0.00649494,75000
GrTh,781,0.00659691,75000
GrTh,782,0.00669394,75000
GrTh,783,0.00680301,75000
GrTh,784,0.00683034,75000
GrTh,785,0.00675002,75000
GrTh,786,0.00662934,75000
GrTh,787,0.00657903,75000
GrTh,788,0.00656496,75000
GrTh,789,0.00656656,75000
GrTh,790,0.00649978,75000
GrTh,791,0.00643963,75000
GrTh,792,0.00635922,75000
GrTh,793,0.00634639,75000
GrTh,794,0.00639318,75000
GrTh,795,0.00649097,75000
GrTh,796,0.00659601,75000
GrTh,797,0.00666287,75000
GrTh,798,0.00669447,75000
GrTh,799,0.00666689,75000
GrTh,800,0.00662696,75000
GrTh,801,0.00657249,75000
GrTh,802,0.00655257,75000
GrTh,803,0.00653959,75000
GrTh,804,0.00652664,75000
GrTh,805,0.00652583,75000
GrTh,806,0.00661212,75000
GrTh,807,0.00671252,75000
GrTh,808,0.00675909,75000
GrTh,809,0.00667448,75000
GrTh,810,0.00655213,75000
GrTh,811,0.00640191,75000
GrTh,812,0.0062974,75000
GrTh,813,0.00624595,75000
GrTh,814,0.00623283,75000
GrTh,815,0.00622819,75000
GrTh,816,0.00620913,75000
GrTh,817,0.00621458,75000
GrTh,818,0.00627815,75000
GrTh,819,0.00637272,75000
GrTh,820,0.00644665,75000
GrTh,821,0.00646765,75000
GrTh,822,0.00643495,75000
GrTh,823,0.00638807,75000
GrTh,824,0.00633521,75000
GrTh,825,0.0062965,75000
GrTh,826,0.00620744,75000
GrTh,827,0.00611584,75000
GrTh,828,0.00602793,75000
GrTh,829,0.00599416,75000
GrTh,830,0.00594411,75000
GrTh,831,0.00589629,75000
GrTh,832,0.00586857,75000
GrTh,833,0.00591088,75000
GrTh,834,0.00596704,75000
GrTh,835,0.00601261,75000
GrTh,836,0.00598402,75000
GrTh,837,0.00593057,75000
GrTh,838,0.00586012,75000
GrTh,839,0.00582753,75000
GrTh,840,0.0058177,75000
GrTh,841,0.00581065,75000
GrTh,842,0.00579002,75000
GrTh,843,0.00575913,75000
GrTh,844,0.00580245,75000
GrTh,845,0.00591908,75000
GrTh,846,0.00602949,75000
GrTh,847,0.00603769,75000
GrTh,848,0.00593858,75000
GrTh,849,0.00583088,75000
GrTh,850,0.00578785,75000
GrTh,851,0.00580393,75000
GrTh,852,0.00580406,75000
GrTh,853,0.00581783,75000
GrTh,854,0.00581339,75000
GrTh,855,0.00579545,75000
GrTh,856,0.00573916,75000
GrTh,857,0.00565275,75000
GrTh,858,0.00552139,75000
GrTh,859,0.00538834,75000
GrTh,860,0.00526965,75000
GrTh,861,0.00517224,75000
GrTh,862,0.00509783,75000
GrTh,863,0.00510917,75000
GrTh,864,0.00521972,75000
GrTh,865,0.00536178,75000
GrTh,866,0.00555179,75000
GrTh,867,0.00578148,75000
GrTh,868,0.00597303,75000
GrTh,869,0.00608368,75000
GrTh,870,0.00606176,75000
GrTh,871,0.00600495,75000
GrTh,872,0.0059137,75000
GrTh,873,0.00584888,75000
GrTh,874,0.0057935,75000
GrTh,875,0.00578361,75000
GrTh,876,0.00576432,75000
GrTh,877,0.00574464,75000
GrTh,878,0.00573626,75000
GrTh,879,0.00576835,75000
GrTh,880,0.00581483,75000
GrTh,881,0.00590693,75000
GrTh,882,0.00601798,75000
GrTh,883,0.00622105,75000
GrTh,884,0.00641904,75000
GrTh,885,0.00659554,75000
GrTh,886,0.00667355,75000
GrTh,887,0.00671777,75000
GrTh,888,0.00675717,75000
GrTh,889,0.00683324,75000
GrTh,890,0.00691319,75000
GrTh,891,0.00701196,75000
GrTh,892,0.00711914,75000
GrTh,893,0.00724829,75000
GrTh,894,0.00736088,75000
GrTh,895,0.00745755,75000
GrTh,896,0.00749991,75000
GrTh,897,0.00743259,75000
GrTh,898,0.00731023,75000
GrTh,899,0.0072153,75000
GrTh,900,0.00720772,75000
GrTh,901,0.00724033,75000
GrTh,902,0.00732492,75000
GrTh,903,0.00744963,75000
GrTh,904,0.00760087,75000
GrTh,905,0.00775865,75000
GrTh,906,0.00789367,75000
GrTh,907,0.0080019,75000
GrTh,908,0.00803597,75000
GrTh,909,0.00801303,75000
GrTh,910,0.00796201,75000
GrTh,911,0.00794734,75000
GrTh,912,0.00792311,75000
GrTh,913,0.00793038,75000
GrTh,914,0.00795356,75000
GrTh,915,0.00805376,75000
GrTh,916,0.00814367,75000
GrTh,917,0.00823837,75000
GrTh,918,0.00831333,75000
GrTh,919,0.00840682,75000
GrTh,920,0.00847659,75000
GrTh,921,0.00854552,75000
GrTh,922,0.00858092,75000
GrTh,923,0.0085443,75000
GrTh,924,0.00843589,75000
GrTh,925,0.00834404,75000
GrTh,926,0.00830484,75000
GrTh,927,0.00836208,75000
GrTh,928,0.00843497,75000
GrTh,929,0.00853003,75000
GrTh,930,0.00857348,75000
GrTh,931,0.00859803,75000
GrTh,932,0.00858068,75000
GrTh,933,0.00861899,75000
GrTh,934,0.00868439,75000
GrTh,935,0.00874586,75000
GrTh,936,0.00873165,75000
GrTh,937,0.00869336,75000
GrTh,938,0.0087188,75000
GrTh,939,0.0088359,75000
GrTh,940,0.00897244,75000
GrTh,941,0.00909142,75000
GrTh,942,0.00913031,75000
GrTh,943,0.00913018,75000
GrTh,944,0.00910134,75000
GrTh,945,0.0091111,75000
GrTh,946,0.00911791,75000
GrTh,947,0.00918977,75000
GrTh,948,0.00926206,75000
GrTh,949,0.00942204,75000
GrTh,950,0.00958698,75000
GrTh,951,0.00971855,75000
GrTh,952,0.00975937,75000
GrTh,953,0.00976969,75000
GrTh,954,0.00970179,75000
GrTh,955,0.00955732,75000
GrTh,956,0.00933637,75000
GrTh,957,0.00907453,75000
GrTh,958,0.00880444,75000
GrTh,959,0.00862119,75000
GrTh,960,0.0085204,75000
GrTh,961,0.00847368,75000
GrTh,962,0.00845686,75000
GrTh,963,0.00845867,75000
GrTh,964,0.00846359,75000
GrTh,965,0.00849152,75000
GrTh,966,0.00856978,75000
GrTh,967,0.00876253,75000
GrTh,968,0.00885589,75000
GrTh,969,0.00885024,75000
GrTh,970,0.00877307,75000
GrTh,971,0.00866431,75000
GrTh,972,0.00857713,75000
GrTh,973,0.00854991,75000
GrTh,974,0.00850732,75000
GrTh,975,0.0084632,75000
GrTh,976,0.00838235,75000
GrTh,977,0.00834718,75000
GrTh,978,0.00832462,75000
GrTh,979,0.00830151,75000
GrTh,980,0.00818436,75000
GrTh,981,0.00806379,75000
GrTh,982,0.00792987,75000
GrTh,983,0.00787175,75000
GrTh,984,0.0078463,75000
GrTh,985,0.00786843,75000
GrTh,986,0.00788388,75000
GrTh,987,0.00783283,75000
GrTh,988,0.00776105,75000
GrTh,989,0.00773993,75000
GrTh,990,0.00779917,75000
GrTh,991,0.00784714,75000
GrTh,992,0.00785613,75000
GrTh,993,0.00782618,75000
GrTh,994,0.00779614,75000
GrTh,995,0.00777437,75000
GrTh,996,0.00773682,75000
GrTh,997,0.00770461,75000
GrTh,998,0.00763146,75000
GrTh,999,0.00759325,75000
GrTh,1000,0.00758031,75000
GrTh,1001,0.00764656,75000
GrTh,1002,0.00768385,75000
GrTh,1003,0.0077119,75000
GrTh,1004,0.00770901,75000
GrTh,1005,0.00772978,75000
GrTh,1006,0.00771721,75000
GrTh,1007,0.00771761,75000
GrTh,1008,0.00772406,75000
GrTh,1009,0.007748,75000
GrTh,1010,0.00774827,75000
GrTh,1011,0.00770687,75000
GrTh,1012,0.0076248,75000
GrTh,1013,0.0075493,75000
GrTh,1014,0.00749044,75000
GrTh,1015,0.00747972,75000
GrTh,1016,0.00750017,75000
GrTh,1017,0.0075466,75000
GrTh,1018,0.00753844,75000
GrTh,1019,0.00751282,75000
GrTh,1020,0.00747441,75000
GrTh,1021,0.00751536,75000
GrTh,1022,0.00762256,75000
GrTh,1023,0.00780059,75000
GrTh,1024,0.00790312,75000
GrTh,1025,0.00789626,75000
GrTh,1026,0.00778464,75000
GrTh,1027,0.00763733,75000
GrTh,1028,0.00753126,75000
GrTh,1029,0.00746091,75000
GrTh,1030,0.00743958,75000
GrTh,1031,0.00741862,75000
GrTh,1032,0.00739879,75000
GrTh,1033,0.00744651,75000
GrTh,1034,0.00753639,75000
GrTh,1035,0.00760885,75000
GrTh,1036,0.00765684,75000
GrTh,1037,0.00771061,75000
GrTh,1038,0.00775249,75000
GrTh,1039,0.00778955,75000
GrTh,1040,0.00777353,75000
GrTh,1041,0.00780071,75000
GrTh,1042,0.00787838,75000
GrTh,1043,0.00800657,75000
GrTh,1044,0.00801972,75000
GrTh,1045,0.00795848,75000
GrTh,1046,0.00789025,75000
GrTh,1047,0.00794666,75000
GrTh,1048,0.00807194,75000
GrTh,1049,0.00823469,75000
GrTh,1050,0.00839349,75000
GrTh,1051,0.00853043,75000
GrTh,1052,0.00864795,75000
GrTh,1053,0.00870922,75000
GrTh,1054,0.00878117,75000
GrTh,1055,0.00886389,75000
GrTh,1056,0.00896008,75000
GrTh,1057,0.0090174,75000
GrTh,1058,0.00897912,75000
GrTh,1059,0.00883967,75000
GrTh,1060,0.00867373,75000
GrTh,1061,0.00853645,75000
GrTh,1062,0.00845553,75000
GrTh,1063,0.00845335,75000
GrTh,1064,0.00847531,75000
GrTh,1065,0.0085428,75000
GrTh,1066,0.00855505,75000
GrTh,1067,0.0085711,75000
GrTh,1068,0.00858334,75000
GrTh,1069,0.00861762,75000
GrTh,1070,0.00866451,75000
GrTh,1071,0.00868793,75000
GrTh,1072,0.00870096,75000
GrTh,1073,0.00868731,75000
GrTh,1074,0.00866212,75000
GrTh,1075,0.00861893,75000
GrTh,1076,0.00859519,75000
GrTh,1077,0.00858999,75000
GrTh,1078,0.00860646,75000
GrTh,1079,0.00860272,75000
GrTh,1080,0.00858091,75000
GrTh,1081,0.00854686,75000
GrTh,1082,0.0085523,75000
GrTh,1083,0.00858003,75000
GrTh,1084,0.00861938,75000
GrTh,1085,0.00869728,75000
GrTh,1086,0.0087948,75000
GrTh,1087,0.00890761,75000
GrTh,1088,0.00900214,75000
GrTh,1089,0.00911072,75000
GrTh,1090,0.0091718,75000
GrTh,1091,0.00922988,75000
GrTh,1092,0.0092579,75000
GrTh,1093,0.00930521,75000
GrTh,1094,0.00933534,75000
GrTh,1095,0.00934822,75000
GrTh,1096,0.00933293,75000
GrTh,1097,0.00929285,75000
GrTh,1098,0.0092376,75000
GrTh,1099,0.00921591,75000
GrTh,1100,0.00926541,75000
GrTh,1101,0.00936216,75000
GrTh,1102,0.00944533,75000
GrTh,1103,0.00951797,75000
GrTh,1104,0.00961709,75000
GrTh,1105,0.00975597,75000
GrTh,1106,0.00989649,75000
GrTh,1107,0.00995808,75000
GrTh,1108,0.00996287,75000
GrTh,1109,0.00995272,75000
GrTh,1110,0.00999193,75000
GrTh,1111,0.010043,75000
GrTh,1112,0.0100353,75000
GrTh,1113,0.00997169,75000
GrTh,1114,0.00984886,75000
GrTh,1115,0.00975933,75000
GrTh,1116,0.0097362,75000
GrTh,1117,0.0097772,75000
GrTh,1118,0.00990558,75000
GrTh,1119,0.0100013,75000
GrTh,1120,0.0100497,75000
GrTh,1121,0.00997301,75000
GrTh,1122,0.00990927,75000
GrTh,1123,0.00984969,75000
GrTh,1124,0.00982931,75000
GrTh,1125,0.00981398,75000
GrTh,1126,0.00984502,75000
GrTh,1127,0.00985821,75000
GrTh,1128,0.00979924,75000
GrTh,1129,0.00965898,75000
GrTh,1130,0.00949986,75000
GrTh,1131,0.00937412,75000
GrTh,1132,0.00925271,75000
GrTh,1133,0.00920025,75000
GrTh,1134,0.00915238,75000
GrTh,1135,0.00918246,75000
GrTh,1136,0.00922348,75000
GrTh,1137,0.00925932,75000
GrTh,1138,0.00926571,75000
GrTh,1139,0.00931286,75000
GrTh,1140,0.00935895,75000
GrTh,1141,0.00937128,75000
GrTh,1142,0.00932793,75000
GrTh,1143,0.00928983,75000
GrTh,1144,0.00923148,75000
GrTh,1145,0.00913178,75000
GrTh,1146,0.00896065,75000
GrTh,1147,0.00889723,75000
GrTh,1148,0.00887216,75000
GrTh,1149,0.00885621,75000
GrTh,1150,0.00885585,75000
GrTh,1151,0.00887899,75000
GrTh,1152,0.00894189,75000
GrTh,1153,0.00897761,75000
GrTh,1154,0.00901675,75000
GrTh,1155,0.00906091,75000
GrTh,1156,0.00913197,75000
GrTh,1157,0.00917172,75000
GrTh,1158,0.00915395,75000
GrTh,1159,0.00905719,75000
GrTh,1160,0.00894566,75000
GrTh,1161,0.00884846,75000
GrTh,1162,0.00877732,75000
GrTh,1163,0.00872447,75000
GrTh,1164,0.00869566,75000
GrTh,1165,0.00874962,75000
GrTh,1166,0.00886187,75000
GrTh,1167,0.00898481,75000
GrTh,1168,0.00908586,75000
GrTh,1169,0.00919156,75000
GrTh,1170,0.00932763,75000
GrTh,1171,0.00943781,75000
GrTh,1172,0.00951282,75000
GrTh,1173,0.00953358,75000
GrTh,1174,0.00954659,75000
GrTh,1175,0.00957593,75000
GrTh,1176,0.00961364,75000
GrTh,1177,0.00968017,75000
GrTh,1178,0.00968534,75000
GrTh,1179,0.00968759,75000
GrTh,1180,0.00963697,75000
GrTh,1181,0.00967128,75000
GrTh,1182,0.00973557,75000
GrTh,1183,0.00982434,75000
GrTh,1184,0.00986604,75000
GrTh,1185,0.00987242,75000
GrTh,1186,0.00993723,75000
GrTh,1187,0.0100131,75000
GrTh,1188,0.010149,75000
GrTh,1189,0.0102253,75000
GrTh,1190,0.0102847,75000
GrTh,1191,0.0102606,75000
GrTh,1192,0.010223,75000
GrTh,1193,0.010175,75000
GrTh,1194,0.0101268,75000
GrTh,1195,0.0100474,75000
GrTh,1196,0.00996574,75000
GrTh,1197,0.00996808,75000
GrTh,1198,0.0100232,75000
GrTh,1199,0.0101047,75000
GrTh,1200,0.0102008,75000
GrTh,1201,0.010307,75000
GrTh,1202,0.0103744,75000
GrTh,1203,0.0104011,75000
GrTh,1204,0.0103681,75000
GrTh,1205,0.0103463,75000
GrTh,1206,0.0103644,75000
GrTh,1207,0.0103798,75000
GrTh,1208,0.0103912,75000
GrTh,1209,0.0103364,75000
GrTh,1210,0.0103058,75000
GrTh,1211,0.0102784,75000
GrTh,1212,0.0103226,75000
GrTh,1213,0.0103974,75000
GrTh,1214,0.0105023,75000
GrTh,1215,0.01058,75000
GrTh,1216,0.0106128,75000
GrTh,1217,0.0106136,75000
GrTh,1218,0.0106284,75000
GrTh,1219,0.0107192,75000
GrTh,1220,0.0108798,75000
GrTh,1221,0.0110305,75000
GrTh,1222,0.0111028,75000
GrTh,1223,0.0110826,75000
GrTh,1224,0.0109903,75000
GrTh,1225,0.0109231,75000
GrTh,1226,0.0108824,75000
GrTh,1227,0.0109203,75000
GrTh,1228,0.0109587,75000
GrTh,1229,0.0109901,75000
GrTh,1230,0.0109486,75000
GrTh,1231,0.0108937,75000
GrTh,1232,0.0108481,75000
GrTh,1233,0.0108809,75000
GrTh,1234,0.0109514,75000
GrTh,1235,0.0110661,75000
GrTh,1236,0.0111965,75000
GrTh,1237,0.0113475,75000
GrTh,1238,0.0114633,75000
GrTh,1239,0.0115556,75000
GrTh,1240,0.0115943,75000
GrTh,1241,0.011648,75000
GrTh,1242,0.0117415,75000
GrTh,1243,0.0118717,75000
GrTh,1244,0.0119867,75000
GrTh,1245,0.0120156,75000
GrTh,1246,0.0120082,75000
GrTh,1247,0.0120061,75000
GrTh,1248,0.0120412,75000
GrTh,1249,0.0120983,75000
GrTh,1250,0.0121564,75000
GrTh,1251,0.0122624,75000
GrTh,1252,0.0123641,75000
GrTh,1253,0.0124878,75000
GrTh,1254,0.0125611,75000
GrTh,1255,0.0126255,75000
GrTh,1256,0.0126108,75000
GrTh,1257,0.0125546,75000
GrTh,1258,0.0124837,75000
GrTh,1259,0.0124456,75000
GrTh,1260,0.0124227,75000
GrTh,1261,0.0123719,75000
GrTh,1262,0.0122877,75000
GrTh,1263,0.0122238,75000
GrTh,1264,0.0121901,75000
GrTh,1265,0.0122176,75000
GrTh,1266,0.0122409,75000
GrTh,1267,0.0122579,75000
GrTh,1268,0.0122466,75000
GrTh,1269,0.0122492,75000
GrTh,1270,0.0122448,75000
GrTh,1271,0.0122527,75000
GrTh,1272,0.0122503,75000
GrTh,1273,0.0123214,75000
GrTh,1274,0.0124101,75000
GrTh,1275,0.012526,75000
GrTh,1276,0.012591,75000
GrTh,1277,0.0126017,75000
GrTh,1278,0.0125622,75000
GrTh,1279,0.012497,75000
GrTh,1280,0.0124524,75000
GrTh,1281,0.0124171,75000
GrTh,1282,0.0124109,75000
GrTh,1283,0.0124265,75000
GrTh,1284,0.0124734,75000
GrTh,1285,0.0125655,75000
GrTh,1286,0.0126914,75000
GrTh,1287,0.0128366,75000
GrTh,1288,0.0129384,75000
GrTh,1289,0.013009,75000
GrTh,1290,0.01303,75000
GrTh,1291,0.0130292,75000
GrTh,1292,0.012976,75000
GrTh,1293,0.0129343,75000
GrTh,1294,0.0129489,75000
GrTh,1295,0.0130318,75000
GrTh,1296,0.0131162,75000
GrTh,1297,0.0131084,75000
GrTh,1298,0.0130638,75000
GrTh,1299,0.012989,75000
GrTh,1300,0.0129542,75000
GrTh,1301,0.0128922,75000
GrTh,1302,0.0128538,75000
GrTh,1303,0.0128281,75000
GrTh,1304,0.0128196,75000
GrTh,1305,0.0127977,75000
GrTh,1306,0.0127724,75000
GrTh,1307,0.0127826,75000
GrTh,1308,0.0128409,75000
GrTh,1309,0.0129336,75000
GrTh,1310,0.0129938,75000
GrTh,1311,0.0129976,75000
GrTh,1312,0.0129571,75000
GrTh,1313,0.0129421,75000
GrTh,1314,0.0129989,75000
GrTh,1315,0.0131377,75000
GrTh,1316,0.013261,75000
GrTh,1317,0.0133625,75000
GrTh,1318,0.0134019,75000
GrTh,1319,0.0134052,75000
GrTh,1320,0.0133427,75000
GrTh,1321,0.0132535,75000
GrTh,1322,0.013204,75000
GrTh,1323,0.0132091,75000
GrTh,1324,0.0131971,75000
GrTh,1325,0.0131001,75000
GrTh,1326,0.0129654,75000
GrTh,1327,0.0128854,75000
GrTh,1328,0.0128543,75000
GrTh,1329,0.0128279,75000
GrTh,1330,0.0127878,75000
GrTh,1331,0.0128338,75000
GrTh,1332,0.0128701,75000
GrTh,1333,0.0128412,75000
GrTh,1334,0.0127665,75000
GrTh,1335,0.0127588,75000
GrTh,1336,0.0128102,75000
GrTh,1337,0.0128262,75000
GrTh,1338,0.012776,75000
GrTh,1339,0.0127158,75000
GrTh,1340,0.0127145,75000
GrTh,1341,0.0127151,75000
GrTh,1342,0.0126613,75000
GrTh,1343,0.0126244,75000
GrTh,1344,0.0125504,75000
GrTh,1345,0.0124832,75000
GrTh,1346,0.0124164,75000
GrTh,1347,0.0123966,75000
GrTh,1348,0.0124184,75000
GrTh,1349,0.0124478,75000
GrTh,1350,0.0124565,75000
GrTh,1351,0.0124684,75000
GrTh,1352,0.0124824,75000
GrTh,1353,0.0125523,75000
GrTh,1354,0.0126261,75000
GrTh,1355,0.0127471,75000
GrTh,1356,0.0128234,75000
GrTh,1357,0.0128848,75000
GrTh,1358,0.0129069,75000
GrTh,1359,0.0129186,75000
GrTh,1360,0.0129436,75000
GrTh,1361,0.0129571,75000
GrTh,1362,0.0130188,75000
GrTh,1363,0.0130391,75000
GrTh,1364,0.0130417,75000
GrTh,1365,0.012949,75000
GrTh,1366,0.0128311,75000
GrTh,1367,0.0127018,75000
GrTh,1368,0.01261,75000
GrTh,1369,0.0125686,75000
GrTh,1370,0.012535,75000
GrTh,1371,0.0124689,75000
GrTh,1372,0.0123618,75000
GrTh,1373,0.0122541,75000
GrTh,1374,0.0121459,75000
GrTh,1375,0.0120585,75000
GrTh,1376,0.0119519,75000
GrTh,1377,0.011859,75000
GrTh,1378,0.0117676,75000
GrTh,1379,0.011698,75000
GrTh,1380,0.0116111,75000
GrTh,1381,0.0115107,75000
GrTh,1382,0.0114122,75000
GrTh,1383,0.0113092,75000
GrTh,1384,0.0111924,75000
GrTh,1385,0.0110775,75000
GrTh,1386,0.0109456,75000
GrTh,1387,0.0107681,75000
GrTh,1388,0.0106155,75000
GrTh,1389,0.0104661,75000
GrTh,1390,0.0103718,75000
GrTh,1391,0.0102716,75000
GrTh,1392,0.0101948,75000
GrTh,1393,0.0101092,75000
GrTh,1394,0.0100818,75000
GrTh,1395,0.0100311,75000
GrTh,1396,0.00997252,75000
GrTh,1397,0.00988684,75000
GrTh,1398,0.00976526,75000
GrTh,1399,0.00962186,75000
GrTh,1400,0.00949076,75000
GrTh,1401,0.00939838,75000
GrTh,1402,0.00935751,75000
GrTh,1403,0.0093399,75000
GrTh,1404,0.0093116,75000
GrTh,1405,0.00923581,75000
GrTh,1406,0.00911989,75000
GrTh,1407,0.00900697,75000
GrTh,1408,0.00892219,75000
GrTh,1409,0.00885681,75000
GrTh,1410,0.00881162,75000
GrTh,1411,0.00879737,75000
GrTh,1412,0.00880228,75000
GrTh,1413,0.00872064,75000
GrTh,1414,0.00862695,75000
GrTh,1415,0.00850522,75000
GrTh,1416,0.00839379,75000
GrTh,1417,0.00823651,75000
GrTh,1418,0.00807361,75000
GrTh,1419,0.007891,75000
GrTh,1420,0.00773749,75000
GrTh,1421,0.00756605,75000
GrTh,1422,0.00734418,75000
GrTh,1423,0.00710839,75000
GrTh,1424,0.00686913,75000
GrTh,1425,0.00665708,75000
GrTh,1426,0.00641543,75000
GrTh,1427,0.00618908,75000
GrTh,1428,0.00598841,75000
GrTh,1429,0.00580582,75000
GrTh,1430,0.00562407,75000
GrTh,1431,0.005467,75000
GrTh,1432,0.00536215,75000
GrTh,1433,0.00529606,75000
GrTh,1434,0.00520157,75000
GrTh,1435,0.00509807,75000
GrTh,1436,0.00498808,75000
GrTh,1437,0.00492057,75000
GrTh,1438,0.00484251,75000
GrTh,1439,0.0047621,75000
HoIt,0,0.00662487,550
HoIt,1,0.00664363,550
HoIt,2,0.00671727,550
HoIt,3,0.00681097,550
HoIt,4,0.00689989,550
HoIt,5,0.00696716,550
HoIt,6,0.00700743,550
HoIt,7,0.00704246,550
HoIt,8,0.00708341,550
HoIt,9,0.00711209,550
HoIt,10,0.00710273,550
HoIt,11,0.00705938,550
HoIt,12,0.00710532,550
HoIt,13,0.00721137,550
HoIt,14,0.00735015,550
HoIt,15,0.00748516,550
HoIt,16,0.00753812,550
HoIt,17,0.00748551,550
HoIt,18,0.00741614,550
HoIt,19,0.00733014,550
HoIt,20,0.00725938,550
HoIt,21,0.00718639,550
HoIt,22,0.00715113,550
HoIt,23,0.00711771,550
HoIt,24,0.00708757,550
HoIt,25,0.00704629,550
HoIt,26,0.00701261,550
HoIt,27,0.00700401,550
HoIt,28,0.00701114,550
HoIt,29,0.0070425,550
HoIt,30,0.00709044,550
HoIt,31,0.00715708,550
HoIt,32,0.00721489,550
HoIt,33,0.00720645,550
HoIt,34,0.00713886,550
HoIt,35,0.00705134,550
HoIt,36,0.00703673,550
HoIt,37,0.00705862,550
HoIt,38,0.00708764,550
HoIt,39,0.00712069,550
HoIt,40,0.0071537,550
HoIt,41,0.00721894,550
HoIt,42,0.00731165,550
HoIt,43,0.00742059,550
HoIt,44,0.00746518,550
HoIt,45,0.0074387,550
HoIt,46,0.00738228,550
HoIt,47,0.00737788,550
HoIt,48,0.00741527,550
HoIt,49,0.00749677,550
HoIt,50,0.00757049,550
HoIt,51,0.00766931,550
HoIt,52,0.00772325,550
HoIt,53,0.00779386,550
HoIt,54,0.00784034,550
HoIt,55,0.00788452,550
HoIt,56,0.00790651,550
HoIt,57,0.00794309,550
HoIt,58,0.00799763,550
HoIt,59,0.00805752,550
HoIt,60,0.00811334,550
HoIt,61,0.00816781,550
HoIt,62,0.00823006,550
HoIt,63,0.00826562,550
HoIt,64,0.00828224,550
HoIt,65,0.00828474,550
HoIt,66,0.00827544,550
HoIt,67,0.00822909,550
HoIt,68,0.00819273,550
HoIt,69,0.0081546,550
HoIt,70,0.00816881,550
HoIt,71,0.00821531,550
HoIt,72,0.00826361,550
HoIt,73,0.00828397,550
