id,Intensity,MedianWaveNumber,scoville_median
Chip,740,0.013323,5250
Chip,741,0.0133723,5250
Chip,742,0.0133284,5250
Chip,743,0.0133572,5250
Chip,744,0.0134696,5250
Chip,745,0.0135745,5250
Chip,746,0.0135758,5250
Chip,747,0.0134904,5250
Chip,748,0.0134413,5250
Chip,749,0.0133419,5250
Chip,750,0.0131866,5250
Chip,751,0.0129697,5250
Chip,752,0.012711,5250
Chip,753,0.0124709,5250
Chip,754,0.012158,5250
Chip,755,0.0118907,5250
Chip,756,0.0117204,5250
Chip,757,0.0116517,5250
Chip,758,0.011633,5250
Chip,759,0.0115815,5250
Chip,760,0.0115648,5250
Chip,761,0.0115669,5250
Chip,762,0.0116695,5250
Chip,763,0.011731,5250
Chip,764,0.0117942,5250
Chip,765,0.0118659,5250
Chip,766,0.0119801,5250
Chip,767,0.0120476,5250
Chip,768,0.0121259,5250
Chip,769,0.0122523,5250
Chip,770,0.0125101,5250
Chip,771,0.0127613,5250
Chip,772,0.0129044,5250
Chip,773,0.012933,5250
Chip,774,0.0129405,5250
Chip,775,0.0129296,5250
Chip,776,0.0128043,5250
Chip,777,0.0126811,5250
Chip,778,0.0126104,5250
Chip,779,0.0127239,5250
Chip,780,0.0128872,5250
Chip,781,0.0129323,5250
Chip,782,0.0128406,5250
Chip,783,0.0127305,5250
Chip,784,0.0127247,5250
Chip,785,0.0128099,5250
Chip,786,0.0129271,5250
Chip,787,0.0130391,5250
Chip,788,0.0130739,5250
Chip,789,0.0131031,5250
Chip,790,0.0131468,5250
Chip,791,0.0132799,5250
Chip,792,0.0133063,5250
Chip,793,0.013296,5250
Chip,794,0.0132671,5250
Chip,795,0.0133446,5250
Chip,796,0.0134103,5250
Chip,797,0.013444,5250
Chip,798,0.0134652,5250
Chip,799,0.0135083,5250
Chip,800,0.0135594,5250
Chip,801,0.0136291,5250
Chip,802,0.0137594,5250
Chip,803,0.0138519,5250
Chip,804,0.0138864,5250
Chip,805,0.0137642,5250
Chip,806,0.0136612,5250
Chip,807,0.0135767,5250
Chip,808,0.0135966,5250
Chip,809,0.0136165,5250
Chip,810,0.0136118,5250
Chip,811,0.0135564,5250
Chip,812,0.0134531,5250
Chip,813,0.0133959,5250
Chip,814,0.0132922,5250
Chip,815,0.0132147,5250
Chip,816,0.0130912,5250
Chip,817,0.0129626,5250
Chip,818,0.0128387,5250
Chip,819,0.0128706,5250
Chip,820,0.013039,5250
Chip,821,0.0131918,5250
Chip,822,0.0132639,5250
Chip,823,0.0132289,5250
Chip,824,0.0131757,5250
Chip,825,0.0130849,5250
Chip,826,0.0130067,5250
Chip,827,0.0129966,5250
Chip,828,0.012996,5250
Chip,829,0.0130426,5250
Chip,830,0.0130016,5250
Chip,831,0.0129926,5250
Chip,832,0.012977,5250
Chip,833,0.0130279,5250
Chip,834,0.0131332,5250
Chip,835,0.0132492,5250
Chip,836,0.0133743,5250
Chip,837,0.0134103,5250
Chip,838,0.0135011,5250
Chip,839,0.0135909,5250
Chip,840,0.0137598,5250
Chip,841,0.0138549,5250
Chip,842,0.0138968,5250
Chip,843,0.0139133,5250
Chip,844,0.0140059,5250
Chip,845,0.0141978,5250
Chip,846,0.0144612,5250
Chip,847,0.0146791,5250
Chip,848,0.014721,5250
Chip,849,0.0145819,5250
Chip,850,0.0144171,5250
Chip,851,0.0143162,5250
Chip,852,0.0142438,5250
Chip,853,0.014168,5250
Chip,854,0.0140508,5250
Chip,855,0.0139909,5250
Chip,856,0.0138896,5250
Chip,857,0.0138507,5250
Chip,858,0.0137105,5250
Chip,859,0.013592,5250
Chip,860,0.0133915,5250
Chip,861,0.0132387,5250
Chip,862,0.0131577,5250
Chip,863,0.0132613,5250
Chip,864,0.0135119,5250
Chip,865,0.0138316,5250
Chip,866,0.0140858,5250
Chip,867,0.014316,5250
Chip,868,0.0145349,5250
Chip,869,0.0147911,5250
Chip,870,0.0149875,5250
Chip,871,0.0151192,5250
Chip,872,0.0151845,5250
Chip,873,0.015176,5250
Chip,874,0.0150959,5250
Chip,875,0.0149912,5250
Chip,876,0.0148548,5250
Chip,877,0.0147386,5250
Chip,878,0.0146081,5250
Chip,879,0.014603,5250
Chip,880,0.0146648,5250
Chip,881,0.0148268,5250
Chip,882,0.014962,5250
Chip,883,0.0151145,5250
Chip,884,0.0151384,5250
Chip,885,0.0150929,5250
Chip,886,0.0149885,5250
Chip,887,0.0149331,5250
Chip,888,0.014933,5250
Chip,889,0.014925,5250
Chip,890,0.0148981,5250
Chip,891,0.0148716,5250
Chip,892,0.0148801,5250
Chip,893,0.0148681,5250
Chip,894,0.0148045,5250
Chip,895,0.0147185,5250
Chip,896,0.0146819,5250
Chip,897,0.0147592,5250
Chip,898,0.0148523,5250
Chip,899,0.0149773,5250
Chip,900,0.0150535,5250
Chip,901,0.0151722,5250
Chip,902,0.0152663,5250
Chip,903,0.0153728,5250
Chip,904,0.0154293,5250
Chip,905,0.0155569,5250
Chip,906,0.0157603,5250
Chip,907,0.0160413,5250
Chip,908,0.0162529,5250
Chip,909,0.016344,5250
Chip,910,0.0161778,5250
Chip,911,0.0159043,5250
Chip,912,0.0157347,5250
Chip,913,0.0156778,5250
Chip,914,0.0157605,5250
Chip,915,0.0158361,5250
Chip,916,0.0159562,5250
Chip,917,0.0160749,5250
Chip,918,0.0161928,5250
Chip,919,0.0163185,5250
Chip,920,0.0163761,5250
Chip,921,0.0163756,5250
Chip,922,0.0163122,5250
Chip,923,0.0162577,5250
Chip,924,0.0162448,5250
Chip,925,0.0161533,5250
Chip,926,0.016061,5250
Chip,927,0.0159374,5250
Chip,928,0.0158753,5250
Chip,929,0.0158335,5250
Chip,930,0.0158268,5250
Chip,931,0.0159034,5250
Chip,932,0.0160658,5250
Chip,933,0.0162738,5250
Chip,934,0.0164935,5250
Chip,935,0.0166499,5250
Chip,936,0.0167876,5250
Chip,937,0.0168758,5250
Chip,938,0.0170061,5250
Chip,939,0.0171862,5250
Chip,940,0.0174331,5250
Chip,941,0.0176648,5250
Chip,942,0.0177867,5250
Chip,943,0.0177916,5250
Chip,944,0.017683,5250
Chip,945,0.017621,5250
Chip,946,0.0175112,5250
Chip,947,0.0174145,5250
Chip,948,0.0172658,5250
Chip,949,0.0172773,5250
Chip,950,0.0173587,5250
Chip,951,0.017511,5250
Chip,952,0.0175957,5250
Chip,953,0.0176764,5250
Chip,954,0.0177256,5250
Chip,955,0.0177206,5250
Chip,956,0.0175584,5250
Chip,957,0.017377,5250
Chip,958,0.0171743,5250
Chip,959,0.0170329,5250
Chip,960,0.0168637,5250
Chip,961,0.0167234,5250
Chip,962,0.016588,5250
Chip,963,0.0164668,5250
Chip,964,0.016438,5250
Chip,965,0.0165909,5250
Chip,966,0.016862,5250
Chip,967,0.0171305,5250
Chip,968,0.0172896,5250
Chip,969,0.0173497,5250
Chip,970,0.0173529,5250
Chip,971,0.017282,5250
Chip,972,0.0172037,5250
Chip,973,0.0171234,5250
Chip,974,0.0171088,5250
Chip,975,0.0172137,5250
Chip,976,0.0174179,5250
Chip,977,0.0176315,5250
Chip,978,0.017737,5250
Chip,979,0.017724,5250
Chip,980,0.0176237,5250
Chip,981,0.0175701,5250
Chip,982,0.0175806,5250
Chip,983,0.0176958,5250
Chip,984,0.0178926,5250
Chip,985,0.0181268,5250
Chip,986,0.0183719,5250
Chip,987,0.0185615,5250
Chip,988,0.0186785,5250
Chip,989,0.0188217,5250
Chip,990,0.0189317,5250
Chip,991,0.0190914,5250
Chip,992,0.0191907,5250
Chip,993,0.0193505,5250
Chip,994,0.0194696,5250
Chip,995,0.0195753,5250
Chip,996,0.019545,5250
Chip,997,0.0194586,5250
Chip,998,0.0192398,5250
Chip,999,0.0190931,5250
Chip,1000,0.0191399,5250
Chip,1001,0.019377,5250
Chip,1002,0.0195717,5250
Chip,1003,0.0196664,5250
Chip,1004,0.0196238,5250
Chip,1005,0.019528,5250
Chip,1006,0.0194286,5250
Chip,1007,0.0193034,5250
Chip,1008,0.0191726,5250
Chip,1009,0.0190507,5250
Chip,1010,0.0189808,5250
Chip,1011,0.0189893,5250
Chip,1012,0.0190669,5250
Chip,1013,0.0191726,5250
Chip,1014,0.0192268,5250
Chip,1015,0.0191278,5250
Chip,1016,0.0190169,5250
Chip,1017,0.0189585,5250
Chip,1018,0.0190393,5250
Chip,1019,0.0192687,5250
Chip,1020,0.0194934,5250
Chip,1021,0.0196799,5250
Chip,1022,0.0198298,5250
Chip,1023,0.0199605,5250
Chip,1024,0.0199784,5250
Chip,1025,0.0198838,5250
Chip,1026,0.0198283,5250
Chip,1027,0.019819,5250
Chip,1028,0.0198654,5250
Chip,1029,0.0199407,5250
Chip,1030,0.0200792,5250
Chip,1031,0.0202906,5250
Chip,1032,0.020483,5250
Chip,1033,0.0206853,5250
Chip,1034,0.0208516,5250
Chip,1035,0.0210848,5250
Chip,1036,0.0212858,5250
Chip,1037,0.0214592,5250
Chip,1038,0.021552,5250
Chip,1039,0.021608,5250
Chip,1040,0.0216502,5250
Chip,1041,0.0217339,5250
Chip,1042,0.0218736,5250
Chip,1043,0.0220738,5250
Chip,1044,0.0222173,5250
Chip,1045,0.0222932,5250
Chip,1046,0.0222956,5250
Chip,1047,0.0223644,5250
Chip,1048,0.0224745,5250
Chip,1049,0.0226447,5250
Chip,1050,0.0228333,5250
Chip,1051,0.0230872,5250
Chip,1052,0.0233261,5250
Chip,1053,0.0235175,5250
Chip,1054,0.0236906,5250
Chip,1055,0.0239228,5250
Chip,1056,0.024123,5250
Chip,1057,0.0242104,5250
Chip,1058,0.024164,5250
Chip,1059,0.0240993,5250
Chip,1060,0.0240877,5250
Chip,1061,0.0241333,5250
Chip,1062,0.0242142,5250
Chip,1063,0.0242492,5250
Chip,1064,0.0243191,5250
Chip,1065,0.0244594,5250
Chip,1066,0.0247529,5250
Chip,1067,0.025001,5250
Chip,1068,0.0251886,5250
Chip,1069,0.0253256,5250
Chip,1070,0.0254727,5250
Chip,1071,0.0256794,5250
Chip,1072,0.025871,5250
Chip,1073,0.026073,5250
Chip,1074,0.0261774,5250
Chip,1075,0.0262088,5250
Chip,1076,0.0262041,5250
Chip,1077,0.0261709,5250
Chip,1078,0.0261087,5250
Chip,1079,0.0261004,5250
Chip,1080,0.0261631,5250
Chip,1081,0.0262468,5250
Chip,1082,0.0262498,5250
Chip,1083,0.0262354,5250
Chip,1084,0.0261411,5250
Chip,1085,0.0259888,5250
Chip,1086,0.0258487,5250
Chip,1087,0.0258414,5250
Chip,1088,0.0259846,5250
Chip,1089,0.026211,5250
Chip,1090,0.0263709,5250
Chip,1091,0.0264115,5250
Chip,1092,0.0264019,5250
Chip,1093,0.0264152,5250
Chip,1094,0.0264803,5250
Chip,1095,0.0265378,5250
Chip,1096,0.0265679,5250
Chip,1097,0.0265366,5250
Chip,1098,0.0265257,5250
Chip,1099,0.0264952,5250
Chip,1100,0.0264877,5250
Chip,1101,0.0264522,5250
Chip,1102,0.0264825,5250
Chip,1103,0.0265142,5250
Chip,1104,0.0266112,5250
Chip,1105,0.026725,5250
Chip,1106,0.0269511,5250
Chip,1107,0.0271853,5250
Chip,1108,0.0274317,5250
Chip,1109,0.0276365,5250
Chip,1110,0.027694,5250
Chip,1111,0.0276454,5250
Chip,1112,0.027462,5250
Chip,1113,0.0273156,5250
Chip,1114,0.0273304,5250
Chip,1115,0.0274945,5250
Chip,1116,0.0277585,5250
Chip,1117,0.0278744,5250
Chip,1118,0.0278956,5250
Chip,1119,0.0277969,5250
Chip,1120,0.0276981,5250
Chip,1121,0.0274387,5250
Chip,1122,0.027058,5250
Chip,1123,0.02656,5250
Chip,1124,0.0262516,5250
Chip,1125,0.0261333,5250
Chip,1126,0.0262211,5250
Chip,1127,0.0263326,5250
Chip,1128,0.0265289,5250
Chip,1129,0.0267692,5250
Chip,1130,0.0269634,5250
Chip,1131,0.0270366,5250
Chip,1132,0.0269103,5250
Chip,1133,0.0266874,5250
Chip,1134,0.0264011,5250
Chip,1135,0.0262414,5250
Chip,1136,0.0262018,5250
Chip,1137,0.0261968,5250
Chip,1138,0.0260428,5250
Chip,1139,0.025811,5250
Chip,1140,0.0255948,5250
Chip,1141,0.025481,5250
Chip,1142,0.0254439,5250
Chip,1143,0.0254641,5250
Chip,1144,0.0255592,5250
Chip,1145,0.0256737,5250
Chip,1146,0.0257397,5250
Chip,1147,0.0257056,5250
Chip,1148,0.0256389,5250
Chip,1149,0.0256477,5250
Chip,1150,0.0257559,5250
Chip,1151,0.0258667,5250
Chip,1152,0.0258403,5250
Chip,1153,0.0256997,5250
Chip,1154,0.0255562,5250
Chip,1155,0.0255159,5250
Chip,1156,0.0256077,5250
Chip,1157,0.0256915,5250
Chip,1158,0.0257255,5250
Chip,1159,0.0256895,5250
Chip,1160,0.0255231,5250
Chip,1161,0.0251974,5250
Chip,1162,0.0248271,5250
Chip,1163,0.0245408,5250
Chip,1164,0.0243767,5250
Chip,1165,0.0243007,5250
Chip,1166,0.024223,5250
Chip,1167,0.0242112,5250
Chip,1168,0.0243165,5250
Chip,1169,0.0245459,5250
Chip,1170,0.0247248,5250
Chip,1171,0.0247927,5250
Chip,1172,0.0247898,5250
Chip,1173,0.0247916,5250
Chip,1174,0.0248173,5250
Chip,1175,0.0248115,5250
Chip,1176,0.0247901,5250
Chip,1177,0.0247491,5250
Chip,1178,0.0247275,5250
Chip,1179,0.0247294,5250
Chip,1180,0.0247731,5250
Chip,1181,0.0248618,5250
Chip,1182,0.0249311,5250
Chip,1183,0.0249143,5250
Chip,1184,0.0247759,5250
Chip,1185,0.0246315,5250
Chip,1186,0.024546,5250
Chip,1187,0.0245512,5250
Chip,1188,0.0246253,5250
Chip,1189,0.024758,5250
Chip,1190,0.0249898,5250
Chip,1191,0.0252705,5250
Chip,1192,0.0255577,5250
Chip,1193,0.0257168,5250
Chip,1194,0.0257858,5250
Chip,1195,0.0257693,5250
Chip,1196,0.0257864,5250
Chip,1197,0.0257971,5250
Chip,1198,0.025853,5250
Chip,1199,0.0258652,5250
Chip,1200,0.0257938,5250
Chip,1201,0.0257034,5250
Chip,1202,0.0256515,5250
Chip,1203,0.0256551,5250
Chip,1204,0.0255674,5250
Chip,1205,0.0254629,5250
Chip,1206,0.02532,5250
Chip,1207,0.0252371,5250
Chip,1208,0.0251396,5250
Chip,1209,0.0251352,5250
Chip,1210,0.0252093,5250
Chip,1211,0.0252787,5250
Chip,1212,0.0253574,5250
Chip,1213,0.0253882,5250
Chip,1214,0.0254823,5250
Chip,1215,0.0255092,5250
Chip,1216,0.025491,5250
Chip,1217,0.02536,5250
Chip,1218,0.0252429,5250
Chip,1219,0.0251836,5250
Chip,1220,0.0251842,5250
Chip,1221,0.0252165,5250
Chip,1222,0.0252301,5250
Chip,1223,0.0252393,5250
Chip,1224,0.025253,5250
Chip,1225,0.0252789,5250
Chip,1226,0.0252816,5250
Chip,1227,0.0252119,5250
Chip,1228,0.025167,5250
Chip,1229,0.0252042,5250
Chip,1230,0.0253394,5250
Chip,1231,0.0254217,5250
Chip,1232,0.0254527,5250
Chip,1233,0.0253875,5250
Chip,1234,0.0252887,5250
Chip,1235,0.0250508,5250
Chip,1236,0.0247899,5250
Chip,1237,0.0244874,5250
Chip,1238,0.0242589,5250
Chip,1239,0.0240132,5250
Chip,1240,0.0238515,5250
Chip,1241,0.023705,5250
Chip,1242,0.0236163,5250
Chip,1243,0.0235627,5250
Chip,1244,0.0234998,5250
Chip,1245,0.0233999,5250
Chip,1246,0.0232469,5250
Chip,1247,0.0230234,5250
Chip,1248,0.0228253,5250
Chip,1249,0.0226347,5250
Chip,1250,0.0225775,5250
Chip,1251,0.0225979,5250
Chip,1252,0.0227272,5250
Chip,1253,0.0228854,5250
Chip,1254,0.0230181,5250
Chip,1255,0.0231128,5250
Chip,1256,0.0231968,5250
Chip,1257,0.0233131,5250
Chip,1258,0.0233497,5250
Chip,1259,0.023178,5250
Chip,1260,0.0228073,5250
Chip,1261,0.0224274,5250
Chip,1262,0.0222101,5250
Chip,1263,0.0221673,5250
Chip,1264,0.0221923,5250
Chip,1265,0.0221539,5250
Chip,1266,0.0220752,5250
Chip,1267,0.0219392,5250
Chip,1268,0.0217948,5250
Chip,1269,0.021586,5250
Chip,1270,0.0214315,5250
Chip,1271,0.0213966,5250
Chip,1272,0.0214738,5250
Chip,1273,0.0216217,5250
Chip,1274,0.0217901,5250
Chip,1275,0.0219922,5250
Chip,1276,0.0221531,5250
Chip,1277,0.022239,5250
Chip,1278,0.0222327,5250
Chip,1279,0.0221862,5250
Chip,1280,0.0220767,5250
Chip,1281,0.0219347,5250
Chip,1282,0.0217403,5250
Chip,1283,0.0214979,5250
Chip,1284,0.0212778,5250
Chip,1285,0.0210815,5250
Chip,1286,0.0210302,5250
Chip,1287,0.0210252,5250
Chip,1288,0.0210077,5250
Chip,1289,0.0209711,5250
Chip,1290,0.0209102,5250
Chip,1291,0.0209075,5250
Chip,1292,0.0208294,5250
Chip,1293,0.0206964,5250
Chip,1294,0.0205291,5250
Chip,1295,0.0203666,5250
Chip,1296,0.0202211,5250
Chip,1297,0.0200954,5250
Chip,1298,0.020001,5250
Chip,1299,0.0199349,5250
Chip,1300,0.0198251,5250
Chip,1301,0.0196628,5250
Chip,1302,0.0195253,5250
Chip,1303,0.019471,5250
Chip,1304,0.0195617,5250
Chip,1305,0.0196874,5250
Chip,1306,0.0197211,5250
Chip,1307,0.0196068,5250
Chip,1308,0.0193534,5250
Chip,1309,0.0190568,5250
Chip,1310,0.0187628,5250
Chip,1311,0.0185246,5250
Chip,1312,0.0183461,5250
Chip,1313,0.0181944,5250
Chip,1314,0.0181059,5250
Chip,1315,0.0180238,5250
Chip,1316,0.0179571,5250
Chip,1317,0.0178369,5250
Chip,1318,0.0177533,5250
Chip,1319,0.0176423,5250
Chip,1320,0.0175374,5250
Chip,1321,0.0173409,5250
Chip,1322,0.0170855,5250
Chip,1323,0.0167584,5250
Chip,1324,0.0164587,5250
Chip,1325,0.0161595,5250
Chip,1326,0.0159027,5250
Chip,1327,0.0156286,5250
Chip,1328,0.0154429,5250
Chip,1329,0.0152619,5250
Chip,1330,0.0150636,5250
Chip,1331,0.0147456,5250
Chip,1332,0.0143847,5250
Chip,1333,0.0140588,5250
Chip,1334,0.0138266,5250
Chip,1335,0.0136957,5250
Chip,1336,0.0136593,5250
Chip,1337,0.0135738,5250
Chip,1338,0.0134806,5250
Chip,1339,0.0133706,5250
Chip,1340,0.0133185,5250
Chip,1341,0.0131828,5250
Chip,1342,0.0130557,5250
Chip,1343,0.01293,5250
Chip,1344,0.0127805,5250
Chip,1345,0.012568,5250
Chip,1346,0.0123105,5250
Chip,1347,0.0121229,5250
Chip,1348,0.0119628,5250
Chip,1349,0.0118818,5250
Chip,1350,0.0118447,5250
Chip,1351,0.0118248,5250
Chip,1352,0.011799,5250
Chip,1353,0.0117309,5250
Chip,1354,0.0115207,5250
Chip,1355,0.011227,5250
Chip,1356,0.0109398,5250
Chip,1357,0.0107484,5250
Chip,1358,0.0106986,5250
Chip,1359,0.0107024,5250
Chip,1360,0.0107234,5250
Chip,1361,0.0106297,5250
Chip,1362,0.0103965,5250
Chip,1363,0.0100857,5250
Chip,1364,0.00974106,5250
Chip,1365,0.00938541,5250
Chip,1366,0.00903133,5250
Chip,1367,0.00874039,5250
Chip,1368,0.00853532,5250
Chip,1369,0.0083821,5250
Chip,1370,0.00821977,5250
Chip,1371,0.00801664,5250
Chip,1372,0.00781266,5250
Chip,1373,0.00764151,5250
Chip,1374,0.00752511,5250
Chip,1375,0.00745315,5250
Chip,1376,0.00739006,5250
Chip,1377,0.00723247,5250
Chip,1378,0.00708918,5250
Chip,1379,0.00690956,5250
Chip,1380,0.00682937,5250
Chip,1381,0.00685874,5250
Chip,1382,0.00693549,5250
Chip,1383,0.00695518,5250
Chip,1384,0.00681988,5250
Chip,1385,0.0066701,5250
Chip,1386,0.00657008,5250
Chip,1387,0.00647363,5250
Chip,1388,0.00642583,5250
Chip,1389,0.00633762,5250
Chip,1390,0.00627604,5250
Chip,1391,0.00617552,5250
Chip,1392,0.00605504,5250
Chip,1393,0.0058986,5250
Chip,1394,0.00586023,5250
Chip,1395,0.0058792,5250
Chip,1396,0.00588834,5250
Chip,1397,0.00594098,5250
Chip,1398,0.00604836,5250
Chip,1399,0.00619824,5250
Chip,1400,0.00632057,5250
Chip,1401,0.00638664,5250
Chip,1402,0.00639115,5250
Chip,1403,0.00636926,5250
Chip,1404,0.00636597,5250
Chip,1405,0.00641954,5250
Chip,1406,0.00655094,5250
Chip,1407,0.00672617,5250
Chip,1408,0.00682664,5250
Chip,1409,0.00684511,5250
Chip,1410,0.00679667,5250
Chip,1411,0.0067007,5250
Chip,1412,0.00667766,5250
Chip,1413,0.00674028,5250
Chip,1414,0.00681937,5250
Chip,1415,0.00680237,5250
Chip,1416,0.00684845,5250
Chip,1417,0.0069434,5250
Chip,1418,0.00706713,5250
Chip,1419,0.00715536,5250
Chip,1420,0.00722308,5250
Chip,1421,0.0072986,5250
Chip,1422,0.00741345,5250
Chip,1423,0.00754785,5250
Chip,1424,0.00768558,5250
Chip,1425,0.00782331,5250
Chip,1426,0.00792891,5250
Chip,1427,0.00796786,5250
Chip,1428,0.00800084,5250
Chip,1429,0.00803078,5250
Chip,1430,0.00802139,5250
Chip,1431,0.00800676,5250
Chip,1432,0.00805354,5250
Chip,1433,0.00814828,5250
Chip,1434,0.00823677,5250
Chip,1435,0.00831387,5250
Chip,1436,0.00839201,5250
Chip,1437,0.00846363,5250
Chip,1438,0.00847994,5250
Chip,1439,0.0084618,5250
CrRe,0,0.0232627,40000
CrRe,1,0.0229749,40000
CrRe,2,0.0227526,40000
CrRe,3,0.0226128,40000
CrRe,4,0.0224902,40000
CrRe,5,0.0223488,40000
CrRe,6,0.0221699,40000
CrRe,7,0.0219759,40000
CrRe,8,0.0219045,40000
CrRe,9,0.0219024,40000
CrRe,10,0.0219144,40000
CrRe,11,0.0218405,40000
CrRe,12,0.0217729,40000
CrRe,13,0.0217162,40000
CrRe,14,0.0216634,40000
CrRe,15,0.0215391,40000
CrRe,16,0.0213353,40000
CrRe,17,0.021049,40000
CrRe,18,0.0206961,40000
CrRe,19,0.0203754,40000
CrRe,20,0.0201299,40000
CrRe,21,0.0199587,40000
CrRe,22,0.0197808,40000
CrRe,23,0.0195513,40000
CrRe,24,0.0192716,40000
CrRe,25,0.0189962,40000
CrRe,26,0.018815,40000
CrRe,27,0.0187378,40000
CrRe,28,0.0187555,40000
CrRe,29,0.0187543,40000
CrRe,30,0.0187336,40000
CrRe,31,0.0186456,40000
CrRe,32,0.0184615,40000
CrRe,33,0.0182222,40000
CrRe,34,0.0179629,40000
CrRe,35,0.0178015,40000
CrRe,36,0.0176493,40000
CrRe,37,0.0174542,40000
CrRe,38,0.0171963,40000
CrRe,39,0.0169464,40000
CrRe,40,0.016792,40000
CrRe,41,0.0167029,40000
CrRe,42,0.0166812,40000
CrRe,43,0.0166603,40000
CrRe,44,0.0165748,40000
CrRe,45,0.0163555,40000
CrRe,46,0.0160517,40000
CrRe,47,0.0157666,40000
CrRe,48,0.0156508,40000
CrRe,49,0.0156076,40000
CrRe,50,0.0156146,40000
CrRe,51,0.0156186,40000
CrRe,52,0.0157001,40000
CrRe,53,0.0158484,40000
CrRe,54,0.0159575,40000
CrRe,55,0.0160102,40000
CrRe,56,0.0160187,40000
CrRe,57,0.0160187,40000
CrRe,58,0.0159684,40000
CrRe,59,0.0158449,40000
CrRe,60,0.015663,40000
CrRe,61,0.0154836,40000
CrRe,62,0.0153357,40000
CrRe,63,0.0152575,40000
CrRe,64,0.0152324,40000
CrRe,65,0.0152039,40000
CrRe,66,0.0151684,40000
CrRe,67,0.0150835,40000
CrRe,68,0.0150489,40000
CrRe,69,0.0149944,40000
CrRe,70,0.0151248,40000
CrRe,71,0.0153005,40000
CrRe,72,0.0155298,40000
CrRe,73,0.0157301,40000
CrRe,74,0.0159111,40000
CrRe,75,0.0159764,40000
CrRe,76,0.0159974,40000
CrRe,77,0.0160282,40000
CrRe,78,0.0161206,40000
CrRe,79,0.0161398,40000
CrRe,80,0.0161639,40000
CrRe,81,0.0160622,40000
CrRe,82,0.0158576,40000
CrRe,83,0.0155389,40000
CrRe,84,0.0154038,40000
CrRe,85,0.0154676,40000
CrRe,86,0.0156313,40000
CrRe,87,0.0157471,40000
CrRe,88,0.015802,40000
CrRe,89,0.0158945,40000
CrRe,90,0.0160074,40000
CrRe,91,0.0161567,40000
CrRe,92,0.0163131,40000
CrRe,93,0.0165037,40000
CrRe,94,0.0166538,40000
CrRe,95,0.0167487,40000
CrRe,96,0.0167923,40000
CrRe,97,0.0168913,40000
CrRe,98,0.0171076,40000
CrRe,99,0.0172624,40000
CrRe,100,0.0173167,40000
CrRe,101,0.0172743,40000
CrRe,102,0.0172562,40000
CrRe,103,0.0171505,40000
CrRe,104,0.0170268,40000
CrRe,105,0.0168927,40000
CrRe,106,0.0168789,40000
CrRe,107,0.016934,40000
CrRe,108,0.0170888,40000
CrRe,109,0.0173022,40000
CrRe,110,0.0174691,40000
CrRe,111,0.0174895,40000
CrRe,112,0.0174193,40000
CrRe,113,0.0173383,40000
CrRe,114,0.0173032,40000
CrRe,115,0.0172413,40000
CrRe,116,0.0171171,40000
CrRe,117,0.0169637,40000
CrRe,118,0.0167918,40000
CrRe,119,0.0166097,40000
CrRe,120,0.016392,40000
CrRe,121,0.0161672,40000
CrRe,122,0.0159451,40000
CrRe,123,0.0158327,40000
CrRe,124,0.015758,40000
CrRe,125,0.0156707,40000
CrRe,126,0.0155009,40000
CrRe,127,0.0153897,40000
CrRe,128,0.015324,40000
CrRe,129,0.0152961,40000
CrRe,130,0.0151934,40000
CrRe,131,0.0149613,40000
CrRe,132,0.0146622,40000
CrRe,133,0.0142957,40000
CrRe,134,0.013946,40000
CrRe,135,0.0137032,40000
CrRe,136,0.013638,40000
CrRe,137,0.0136718,40000
CrRe,138,0.0137071,40000
CrRe,139,0.0136374,40000
CrRe,140,0.0135518,40000
CrRe,141,0.0134427,40000
CrRe,142,0.0134309,40000
CrRe,143,0.0133935,40000
CrRe,144,0.0133385,40000
CrRe,145,0.0132682,40000
CrRe,146,0.0132739,40000
CrRe,147,0.0133876,40000
CrRe,148,0.0135723,40000
CrRe,149,0.0137625,40000
CrRe,150,0.0138918,40000
CrRe,151,0.0138918,40000
CrRe,152,0.0138918,40000
CrRe,153,0.0138967,40000
CrRe,154,0.0139014,40000
CrRe,155,0.0138713,40000
CrRe,156,0.0138286,40000
CrRe,157,0.0138008,40000
CrRe,158,0.0138127,40000
CrRe,159,0.0137985,40000
CrRe,160,0.0137999,40000
CrRe,161,0.0136777,40000
CrRe,162,0.0135932,40000
CrRe,163,0.0135794,40000
CrRe,164,0.0135588,40000
CrRe,165,0.0135849,40000
CrRe,166,0.0136018,40000
CrRe,167,0.0135866,40000
CrRe,168,0.0134745,40000
CrRe,169,0.0132951,40000
CrRe,170,0.013228,40000
CrRe,171,0.0133569,40000
CrRe,172,0.0135428,40000
CrRe,173,0.0137223,40000
CrRe,174,0.0137897,40000
CrRe,175,0.0136381,40000
CrRe,176,0.0133611,40000
CrRe,177,0.0131213,40000
CrRe,178,0.0129947,40000
CrRe,179,0.0129645,40000
CrRe,180,0.0129608,40000
CrRe,181,0.0129465,40000
CrRe,182,0.0129172,40000
CrRe,183,0.0128567,40000
CrRe,184,0.0127901,40000
CrRe,185,0.0127245,40000
CrRe,186,0.0126598,40000
CrRe,187,0.0125384,40000
CrRe,188,0.0123622,40000
CrRe,189,0.0120753,40000
CrRe,190,0.0117449,40000
CrRe,191,0.0115878,40000
CrRe,192,0.0115944,40000
CrRe,193,0.0116838,40000
CrRe,194,0.0118054,40000
