Mean,SD,SE,LowerCI,UpperCI,WaveNumber,Significant,times_selected
-0.00317793697498878,0.0676860426382029,0.000957225194823102,-0.0050545182404781,-0.00130135570949947,419,Yes,11
-0.00255715653868807,0.0808320312577089,0.00114313754878818,-0.00479820756778233,-0.000316105509593798,420,Yes,5
0,0,0,0,0,421,No,0
0,0,0,0,0,422,No,0
-1.02137612489584,14.2989090407335,0.202217110925445,-1.41781036417032,-0.624941885621358,423,Yes,29
-3.9770566706304,33.7690672563283,0.477566729025886,-4.91329694257248,-3.04081639868832,424,Yes,123
-10.8193986874921,50.7192571178212,0.717278612895109,-12.2255794006354,-9.41321797434874,425,Yes,361
-2.68804047161831,26.2896700436994,0.371792079261134,-3.41691603232448,-1.95916491091214,426,Yes,163
-0.9194425586379,8.43370857903684,0.119270650535762,-1.15326535136067,-0.685619765915131,427,Yes,102
-3.02259989892108,27.1120715071605,0.383422592294556,-3.77427636685847,-2.27092343098368,428,Yes,151
-2.98103074816987,22.7649985823397,0.321945697425491,-3.6121855355292,-2.34987596081054,429,Yes,178
-1.38056708746903,10.7193191286974,0.151594064912092,-1.67775795092721,-1.08337622401085,430,Yes,137
-2.92833751172363,25.4299485419208,0.359633781184343,-3.63337747500243,-2.22329754844483,431,Yes,159
-0.828168489796102,12.8826781585699,0.182188581715373,-1.18533802637137,-0.470998953220834,432,Yes,54
0,0,0,0,0,433,No,0
0,0,0,0,0,434,No,0
0,0,0,0,0,435,No,0
0,0,0,0,0,436,No,0
-0.7536489682836,9.95661244995831,0.140807763620238,-1.0296939498347,-0.477603986732504,437,Yes,33
-1.71790334420982,16.7611159757017,0.237037975333457,-2.18260175177993,-1.25320493663971,438,Yes,75
-3.4170088417204,33.7326960561584,0.477052362580287,-4.35224072980398,-2.48177695363682,439,Yes,119
-0.130209876579608,2.64427240820972,0.0373956590229915,-0.203521771745657,-0.0568979814135585,440,Yes,31
-1.02125262343815,14.8255936380373,0.209665555931447,-1.43228908215993,-0.610216164716371,441,Yes,57
-0.948643780002491,13.0984402474538,0.185239918438827,-1.3117952750144,-0.585492284990585,442,Yes,58
-0.667963757025849,8.3573650434897,0.118190989902059,-0.899669941317028,-0.436257572734669,443,Yes,55
-0.901330479690402,8.16484984050138,0.115468413791769,-1.12769922055649,-0.674961738824314,444,Yes,80
-3.86887618340456,25.7443282045028,0.36407978100992,-4.58263225656447,-3.15512011024465,445,Yes,144
-6.20219352628322,31.825196813684,0.45007624959105,-7.08454039992599,-5.31984665264045,446,Yes,238
-6.06480717044924,31.0754179416515,0.439472775094958,-6.92636658290098,-5.20324775799749,447,Yes,322
-11.8317919702834,55.0466838253393,0.778477668294585,-13.3579496767711,-10.3056342637958,448,Yes,347
-18.2650601375286,77.5266979104162,1.09639307630912,-20.4144714962571,-16.1156487788001,449,Yes,418
-3.86780691344754,26.5824126895039,0.375932085460951,-4.60479870230525,-3.13081512458983,450,Yes,252
-4.78775542323961,28.2565078461033,0.399607366212611,-5.57116114745344,-4.00434969902579,451,Yes,259
-28.8548105358354,89.6098888732587,1.26727520167308,-31.3392258171511,-26.3703952545197,452,Yes,765
-30.7821394912049,80.8997666205543,1.14409547147606,-33.025068468957,-28.5392105134528,453,Yes,1177
-9.23441429194911,43.0355492851935,0.608614574632964,-10.427565824981,-8.04126275891719,454,Yes,504
0,0,0,0,0,455,No,0
0,0,0,0,0,456,No,0
0,0,0,0,0,457,No,0
0,0,0,0,0,458,No,0
0,0,0,0,0,459,No,0
0,0,0,0,0,460,No,0
-0.372924885188588,6.24168051759777,0.0882706923998668,-0.545974161936858,-0.199875608440317,461,Yes,31
0,0,0,0,0,462,No,0
-0.118881494307585,2.40121631227953,0.0339583267501723,-0.185454710444582,-0.0523082781705871,463,Yes,19
-0.46215668342237,7.23332126722818,0.102294610371158,-0.662698990939172,-0.261614375905568,464,Yes,30
-0.0463912633392369,1.46643351378311,0.0207385016351051,-0.0870478234185502,-0.00573470325992366,465,Yes,5
0,0,0,0,0,466,No,0
0,0,0,0,0,467,No,0
0,0,0,0,0,468,No,0
0,0,0,0,0,469,No,0
0,0,0,0,0,470,No,0
0,0,0,0,0,471,No,0
0,0,0,0,0,472,No,0
0,0,0,0,0,473,No,0
0,0,0,0,0,474,No,0
0,0,0,0,0,475,No,0
0,0,0,0,0,476,No,0
0,0,0,0,0,477,No,0
-0.0515330395459962,2.10340663792827,0.0297466619454376,-0.109849545233008,0.00678346614101535,478,No,3
-0.576048812213724,8.54412955298356,0.120832238925021,-0.812933003164974,-0.339164621262473,479,Yes,26
-0.291853172999298,6.44867809847007,0.0911980802623472,-0.470641414046943,-0.113064931951654,480,Yes,20
-0.276086530193299,5.26334223030493,0.0744348996550828,-0.422011584137496,-0.130161476249103,481,Yes,31
-3.90046952603568,27.8424061226944,0.393751083478141,-4.67239436725108,-3.12854468482029,482,Yes,132
-4.40788301805728,27.6758581905322,0.391395740033651,-5.17519035295794,-3.64057568315662,483,Yes,194
-0.825134792867926,6.61259577871405,0.0935162263274848,-1.00846761705027,-0.641801968685579,484,Yes,122
-5.66226728097222,30.7885972678306,0.435416518226092,-6.51587465069745,-4.80865991124698,485,Yes,258
-5.88060073916265,31.6228595084715,0.447214767978993,-6.75733785366644,-5.00386362465887,486,Yes,358
-1.35722855781504,13.1804826898165,0.186400173785623,-1.7226546622488,-0.991802453381278,487,Yes,189
-36.4440558076444,93.1074852767102,1.31673868436777,-39.0254412120332,-33.8626704032555,488,Yes,933
-73.162007260626,129.584997370755,1.83260860761804,-76.754723999205,-69.569290522047,489,Yes,1836
-21.462319180963,73.8413509979754,1.04427440045289,-23.5095550733301,-19.4150832885959,490,Yes,851
-20.7980510861661,82.7673466094812,1.17050704096763,-23.0927583254684,-18.5033438468637,491,Yes,579
-2.09382321702216,17.6638111935644,0.249804013531365,-2.58354865924021,-1.60409777480412,492,Yes,119
-0.0645209296588125,1.91864893013312,0.0271337933842689,-0.117715066839862,-0.011326792477763,493,Yes,10
-0.181192280039942,2.8671968005871,0.0405482860138303,-0.26068470699734,-0.101699853082544,494,Yes,28
-0.695395832652231,7.99044810322263,0.113002000770158,-0.916929322112125,-0.473862343192338,495,Yes,60
-0.397464413672834,5.57165594249153,0.0787951139874817,-0.551937400301993,-0.242991427043674,496,Yes,61
0,0,0,0,0,497,No,0
-0.0451387423346762,1.12767819557961,0.015947777981811,-0.0764033826185962,-0.0138741020507562,498,Yes,8
0,0,0,0,0,499,No,0
0,0,0,0,0,500,No,0
0,0,0,0,0,501,No,0
0,0,0,0,0,502,No,0
0,0,0,0,0,503,No,0
-0.181550963762194,4.61101738984109,0.0652096332905146,-0.309390448999545,-0.0537114785248437,504,Yes,15
0,0,0,0,0,505,No,0
0,0,0,0,0,506,No,0
0,0,0,0,0,507,No,0
0,0,0,0,0,508,No,0
-0.0433350897070075,1.5316669907807,0.0216610423140125,-0.0858002341863683,-0.000869945227646836,509,Yes,4
-0.000129058684857613,0.00456154420831879,6.45099768476887e-05,-0.000255526536565062,-2.59083315016427e-06,510,Yes,4
0,0,0,0,0,511,No,0
0,0,0,0,0,512,No,0
0,0,0,0,0,513,No,0
0,0,0,0,0,514,No,0
0,0,0,0,0,515,No,0
0,0,0,0,0,516,No,0
0,0,0,0,0,517,No,0
0,0,0,0,0,518,No,0
0,0,0,0,0,519,No,0
0,0,0,0,0,520,No,0
0,0,0,0,0,521,No,0
0,0,0,0,0,522,No,0
0,0,0,0,0,523,No,0
0,0,0,0,0,524,No,0
-0.104655935342249,3.6990356460963,0.0523122637841091,-0.207210918958968,-0.00210095172552932,525,Yes,4
-0.092207885143876,2.70376934661819,0.0382370727951609,-0.167169320386719,-0.0172464499010326,526,Yes,6
-0.00755055632241446,0.533904957731023,0.00755055632241446,-0.0223529587406703,0.00725184609584136,527,No,1
0,0,0,0,0,528,No,0
0,0,0,0,0,529,No,0
0,0,0,0,0,530,No,0
0,0,0,0,0,531,No,0
0,0,0,0,0,532,No,0
0,0,0,0,0,533,No,0
0,0,0,0,0,534,No,0
0,0,0,0,0,535,No,0
0,0,0,0,0,536,No,0
0,0,0,0,0,537,No,0
0,0,0,0,0,538,No,0
0,0,0,0,0,539,No,0
0,0,0,0,0,540,No,0
0,0,0,0,0,541,No,0
0,0,0,0,0,542,No,0
0,0,0,0,0,543,No,0
0,0,0,0,0,544,No,0
0,0,0,0,0,545,No,0
0,0,0,0,0,546,No,0
0,0,0,0,0,547,No,0
0,0,0,0,0,548,No,0
0,0,0,0,0,549,No,0
-0.0594214332059695,1.58715126396664,0.0224457084303922,-0.103424867464607,-0.0154179989473322,550,Yes,7
-0.128762344930505,2.2599770518042,0.0319609019731346,-0.191419732340799,-0.0661049575202114,551,Yes,26
0,0,0,0,0,552,No,0
0,0,0,0,0,553,No,0
0,0,0,0,0,554,No,0
0,0,0,0,0,555,No,0
0,0,0,0,0,556,No,0
5.26217835314366e-06,0.000263082600185984,3.72054981207397e-06,-2.03173128527541e-06,1.25560879915627e-05,557,No,2
0.0110000835603548,0.302498531915247,0.00427797526432493,0.00261337552271017,0.0193867915979994,558,Yes,7
0,0,0,0,0,559,No,0
0,0,0,0,0,560,No,0
0,0,0,0,0,561,No,0
0,0,0,0,0,562,No,0
0,0,0,0,0,563,No,0
0,0,0,0,0,564,No,0
0.0351406651115752,1.24203727624395,0.0175650596103713,0.000705443420489962,0.0695758868026604,565,Yes,4
0,0,0,0,0,566,No,0
0,0,0,0,0,567,No,0
0,0,0,0,0,568,No,0
0,0,0,0,0,569,No,0
0,0,0,0,0,570,No,0
0,0,0,0,0,571,No,0
0,0,0,0,0,572,No,0
0,0,0,0,0,573,No,0
0.0224740622652731,0.519278831892002,0.00734371166714927,0.00807716610305455,0.0368709584274917,574,Yes,18
0.392747496592591,4.72216738383821,0.0667815315801987,0.261826401199522,0.523668591985659,575,Yes,50
1.23843239278466,9.15454104886515,0.129464761086063,0.984624671770741,1.49224011379858,576,Yes,106
0.185829307759849,1.77950395995978,0.0251659863447174,0.136492935548308,0.235165679971389,577,Yes,84
0.517621543314769,4.95074691173496,0.0700141342645229,0.380363128690049,0.654879957939488,578,Yes,78
0.142237300450496,1.79584957594207,0.0253971482627924,0.0924477494811251,0.192026851419867,579,Yes,111
0.0602769977415271,1.17815522606411,0.016661630992806,0.0276128924268168,0.0929411030562373,580,Yes,99
0.0126949673807869,0.204013464680085,0.002885186086573,0.00703873707385906,0.0183511976877147,581,Yes,104
0.0012519620865091,0.0212355969242806,0.00030031669175406,0.000663209637756902,0.00184071453526129,582,Yes,40
0.0526892402142229,1.30021337439119,0.018387793880429,0.0166410984641836,0.0887373819642622,583,Yes,14
0.00955164610962562,0.329616245118083,0.00466147764224488,0.000413105189220117,0.0186901870300311,584,Yes,11
0.0998203917569737,1.54357199947385,0.0218294045615528,0.0570251834208962,0.142615600093051,585,Yes,46
0.2384805888605,3.49231669971448,0.0493888164083826,0.141656844460636,0.335304333260364,586,Yes,56
0,0,0,0,0,587,No,0
0,0,0,0,0,588,No,0
0,0,0,0,0,589,No,0
0,0,0,0,0,590,No,0
0,0,0,0,0,591,No,0
0,0,0,0,0,592,No,0
0,0,0,0,0,593,No,0
0,0,0,0,0,594,No,0
0.00245113491094462,0.122544486807961,0.00173304075237869,-0.000946385156257928,0.00584865497814716,595,No,2
0,0,0,0,0,596,No,0
0,0,0,0,0,597,No,0
0,0,0,0,0,598,No,0
0,0,0,0,0,599,No,0
0,0,0,0,0,600,No,0
0,0,0,0,0,601,No,0
0,0,0,0,0,602,No,0
0,0,0,0,0,603,No,0
0,0,0,0,0,604,No,0
0,0,0,0,0,605,No,0
0,0,0,0,0,606,No,0
0,0,0,0,0,607,No,0
0,0,0,0,0,608,No,0
0,0,0,0,0,609,No,0
0,0,0,0,0,610,No,0
0,0,0,0,0,611,No,0
0,0,0,0,0,612,No,0
0,0,0,0,0,613,No,0
0,0,0,0,0,614,No,0
0,0,0,0,0,615,No,0
0,0,0,0,0,616,No,0
0,0,0,0,0,617,No,0
0,0,0,0,0,618,No,0
0,0,0,0,0,619,No,0
0,0,0,0,0,620,No,0
0,0,0,0,0,621,No,0
0,0,0,0,0,622,No,0
0,0,0,0,0,623,No,0
0,0,0,0,0,624,No,0
0,0,0,0,0,625,No,0
0,0,0,0,0,626,No,0
0,0,0,0,0,627,No,0
0,0,0,0,0,628,No,0
0,0,0,0,0,629,No,0
0,0,0,0,0,630,No,0
0,0,0,0,0,631,No,0
0.0182517993709344,0.645104897851211,0.00912316095694493,0.000366402051226036,0.0361371966906428,632,Yes,4
0.0206923845852005,0.731366720225477,0.010343087348112,0.000415396422165877,0.0409693727482351,633,Yes,4
0,0,0,0,0,634,No,0
0,0,0,0,0,635,No,0
0,0,0,0,0,636,No,0
0,0,0,0,0,637,No,0
0,0,0,0,0,638,No,0
0,0,0,0,0,639,No,0
0,0,0,0,0,640,No,0
0,0,0,0,0,641,No,0
0,0,0,0,0,642,No,0
0,0,0,0,0,643,No,0
-0.0750697498632254,2.65331994577764,0.0375236105263378,-0.148632486101333,-0.00150701362511763,644,Yes,4
-0.0499623010502682,1.73708874514925,0.0245661446243573,-0.0981227203713346,-0.00180188172920179,645,Yes,9
0,0,0,0,0,646,No,0
0,0,0,0,0,647,No,0
0,0,0,0,0,648,No,0
0,0,0,0,0,649,No,0
0,0,0,0,0,650,No,0
0,0,0,0,0,651,No,0
0,0,0,0,0,652,No,0
-0.778062543425701,11.9339146541072,0.168771039560415,-1.10892781181718,-0.447197275034224,653,Yes,27
-1.15623132538218,14.0196952819497,0.198268432080713,-1.5449244220462,-0.767538228718166,654,Yes,50
-0.623885612895434,8.58570006448597,0.121420134736636,-0.861922337515985,-0.385848888274883,655,Yes,29
-1.15591270913553,12.6520630484497,0.178927191551171,-1.50668849039106,-0.805136927880009,656,Yes,49
-4.90675253094512,32.9617786776692,0.466149944459001,-5.82061089720166,-3.99289416468857,657,Yes,183
-20.5660168124041,70.4423270220098,0.99620494239647,-22.5190154814733,-18.6130181433348,658,Yes,601
-26.6043538655633,73.8718860974294,1.04470623197065,-28.6524363371267,-24.5562713939999,659,Yes,909
-1.54820553438394,13.9361073534942,0.197086320259989,-1.93458117334994,-1.16182989541795,660,Yes,203
0,0,0,0,0,661,No,0
0,0,0,0,0,662,No,0
0,0,0,0,0,663,No,0
0,0,0,0,0,664,No,0
0,0,0,0,0,665,No,0
0,0,0,0,0,666,No,0
0,0,0,0,0,667,No,0
0,0,0,0,0,668,No,0
0,0,0,0,0,669,No,0
0,0,0,0,0,670,No,0
0,0,0,0,0,671,No,0
-1.30215804716107,13.5101293209044,0.191062081150374,-1.67672353495985,-0.9275925593623,672,Yes,53
-3.26194373596844,28.9916995172019,0.410004546534724,-4.06573249430205,-2.45815497763483,673,Yes,159
-2.60679983441437,21.6388440388327,0.306019467137934,-3.20673222442234,-2.00686744440639,674,Yes,165
-14.6257824256462,69.4828482611607,0.982635863632453,-16.5521797483069,-12.6993851029856,675,Yes,361
-1.51866034407608,17.5841037550507,0.248676780125684,-2.00617591436182,-1.03114477379034,676,Yes,105
-0.162088093669268,3.81954438837708,0.0540165147612892,-0.267984156765262,-0.0561920305732737,677,Yes,22
-0.0766335632315977,2.29861935969625,0.0325073867321579,-0.140362300483292,-0.0129048259799032,678,Yes,11
-5.82029207292556e-05,0.00205716644527012,2.90927268695986e-05,-0.000115237426821185,-1.16841463732647e-06,679,Yes,4
-0.201533666252337,4.50810436641745,0.0637542233558092,-0.326519909606956,-0.0765474228977177,680,Yes,22
-0.585323562059469,6.16264867187341,0.0871530133190392,-0.75618169754312,-0.414465426575818,681,Yes,81
-2.67163242538983,21.329118754832,0.301639290165498,-3.26297774718182,-2.08028710359784,682,Yes,150
-12.3845721075837,50.9666546790191,0.72077734275855,-13.7976118659655,-10.9715323492018,683,Yes,450
-12.1704422827169,48.5152153721293,0.68610875560717,-13.515516403022,-10.8253681624118,684,Yes,583
-1.12136561301227,14.1680024095601,0.200365811593346,-1.51417049352957,-0.728560732494976,685,Yes,96
-3.69650053375984,30.0719178047058,0.425281140059839,-4.53023811642942,-2.86276295109026,686,Yes,192
-0.05634240793507,2.10990349679567,0.0298385414046686,-0.114839037664792,0.00215422179465225,687,No,53
-10.9780100587045,56.4504407953855,0.798329789747736,-12.5430866313071,-9.41293348610185,688,Yes,357
-0.234631559164208,3.85523147489157,0.0545212063787928,-0.341517039211803,-0.127746079116614,689,Yes,23
-0.0395596551298151,1.56868545583914,0.0221845624674513,-0.0830511287502833,0.0039318184906532,690,No,7
-0.100190072182242,4.08942427497493,0.057833192719673,-0.213568498249712,0.0131883538852294,691,No,3
-0.130696004675124,3.1122418348925,0.044013746122899,-0.216982253558804,-0.0444097557914437,692,Yes,10
-0.532068065118746,10.525068022143,0.148846939418141,-0.823873357591355,-0.240262772646136,693,Yes,18
0,0,0,0,0,694,No,0
0,0,0,0,0,695,No,0
0,0,0,0,0,696,No,0
0,0,0,0,0,697,No,0
0,0,0,0,0,698,No,0
0,0,0,0,0,699,No,0
0,0,0,0,0,700,No,0
0,0,0,0,0,701,No,0
0,0,0,0,0,702,No,0
0,0,0,0,0,703,No,0
0,0,0,0,0,704,No,0
0,0,0,0,0,705,No,0
0,0,0,0,0,706,No,0
0,0,0,0,0,707,No,0
0,0,0,0,0,708,No,0
0,0,0,0,0,709,No,0
0,0,0,0,0,710,No,0
0,0,0,0,0,711,No,0
0,0,0,0,0,712,No,0
0,0,0,0,0,713,No,0
0,0,0,0,0,714,No,0
0,0,0,0,0,715,No,0
0,0,0,0,0,716,No,0
0,0,0,0,0,717,No,0
0,0,0,0,0,718,No,0
0,0,0,0,0,719,No,0
0,0,0,0,0,720,No,0
0,0,0,0,0,721,No,0
0,0,0,0,0,722,No,0
0,0,0,0,0,723,No,0
0,0,0,0,0,724,No,0
0,0,0,0,0,725,No,0
0,0,0,0,0,726,No,0
0,0,0,0,0,727,No,0
0,0,0,0,0,728,No,0
0,0,0,0,0,729,No,0
0,0,0,0,0,730,No,0
0,0,0,0,0,731,No,0
0,0,0,0,0,732,No,0
0,0,0,0,0,733,No,0
0,0,0,0,0,734,No,0
0,0,0,0,0,735,No,0
0,0,0,0,0,736,No,0
0,0,0,0,0,737,No,0
0,0,0,0,0,738,No,0
0,0,0,0,0,739,No,0
0,0,0,0,0,740,No,0
0,0,0,0,0,741,No,0
0,0,0,0,0,742,No,0
0,0,0,0,0,743,No,0
0,0,0,0,0,744,No,0
0,0,0,0,0,745,No,0
0,0,0,0,0,746,No,0
0,0,0,0,0,747,No,0
0,0,0,0,0,748,No,0
0,0,0,0,0,749,No,0
0,0,0,0,0,750,No,0
0,0,0,0,0,751,No,0
-0.0601160848478547,1.72803966345818,0.024438171283812,-0.108025620286374,-0.0122065494093359,752,Yes,13
-0.0140379850119442,0.372197629406764,0.00526366935390161,-0.0243570858365808,-0.00371888418730757,753,Yes,13
-0.0375753732186303,0.831685238919765,0.0117618054450584,-0.0606336711676367,-0.0145170752696238,754,Yes,17
-0.84312924093629,9.45818837764911,0.133758982791509,-1.1053555201389,-0.580902961733681,755,Yes,144
-2.95407242561343,23.0773874863028,0.326363543672685,-3.59388812949077,-2.3142567217361,756,Yes,294
-1.55379624999838,17.6984695161268,0.250294156229534,-2.0444825869043,-1.06310991309247,757,Yes,140
-0.719926117613738,11.0824367442853,0.156729323479102,-1.02718434042729,-0.412667894800191,758,Yes,29
-0.0683039445473871,2.78856535379674,0.0394362694290308,-0.145616331216216,0.00900844212144136,759,No,6
-0.0405359341925671,2.01535220274023,0.0285013841807373,-0.0964111492238319,0.0153392808386977,760,No,6
-0.0582567657011819,2.37784669329909,0.0336278304290759,-0.124182064077723,0.00766853267535884,761,No,3
0.103294716165496,2.75901018332679,0.0390182961998623,0.0268017403683998,0.179787691962593,762,Yes,7
0,0,0,0,0,763,No,0
0,0,0,0,0,764,No,0
0,0,0,0,0,765,No,0
0,0,0,0,0,766,No,0
0,0,0,0,0,767,No,0
0,0,0,0,0,768,No,0
0,0,0,0,0,769,No,0
0,0,0,0,0,770,No,0
0,0,0,0,0,771,No,0
0,0,0,0,0,772,No,0
0,0,0,0,0,773,No,0
0,0,0,0,0,774,No,0
0,0,0,0,0,775,No,0
0,0,0,0,0,776,No,0
0,0,0,0,0,777,No,0
0,0,0,0,0,778,No,0
0,0,0,0,0,779,No,0
0,0,0,0,0,780,No,0
0,0,0,0,0,781,No,0
0,0,0,0,0,782,No,0
0,0,0,0,0,783,No,0
0,0,0,0,0,784,No,0
0,0,0,0,0,785,No,0
0,0,0,0,0,786,No,0
0,0,0,0,0,787,No,0
0,0,0,0,0,788,No,0
0,0,0,0,0,789,No,0
0,0,0,0,0,790,No,0
0,0,0,0,0,791,No,0
0,0,0,0,0,792,No,0
0,0,0,0,0,793,No,0
0,0,0,0,0,794,No,0
0,0,0,0,0,795,No,0
0,0,0,0,0,796,No,0
0,0,0,0,0,797,No,0
0,0,0,0,0,798,No,0
0,0,0,0,0,799,No,0
0,0,0,0,0,800,No,0
0,0,0,0,0,801,No,0
0,0,0,0,0,802,No,0
0,0,0,0,0,803,No,0
0,0,0,0,0,804,No,0
-0.211810576807826,5.29155569484784,0.0748338982970641,-0.358517843109728,-0.0651033105059236,805,Yes,8
-0.0369443872406281,0.922962798374225,0.0130526650702665,-0.0625333362863076,-0.0113554381949487,806,Yes,8
0,0,0,0,0,807,No,0
0,0,0,0,0,808,No,0
0,0,0,0,0,809,No,0
0,0,0,0,0,810,No,0
0,0,0,0,0,811,No,0
0,0,0,0,0,812,No,0
0,0,0,0,0,813,No,0
0,0,0,0,0,814,No,0
0,0,0,0,0,815,No,0
0,0,0,0,0,816,No,0
0,0,0,0,0,817,No,0
0,0,0,0,0,818,No,0
0,0,0,0,0,819,No,0
0,0,0,0,0,820,No,0
0,0,0,0,0,821,No,0
0,0,0,0,0,822,No,0
0,0,0,0,0,823,No,0
0,0,0,0,0,824,No,0
0,0,0,0,0,825,No,0
0,0,0,0,0,826,No,0
0,0,0,0,0,827,No,0
0,0,0,0,0,828,No,0
0,0,0,0,0,829,No,0
0,0,0,0,0,830,No,0
0,0,0,0,0,831,No,0
0,0,0,0,0,832,No,0
0,0,0,0,0,833,No,0
0,0,0,0,0,834,No,0
0,0,0,0,0,835,No,0
0,0,0,0,0,836,No,0
0,0,0,0,0,837,No,0
0,0,0,0,0,838,No,0
0,0,0,0,0,839,No,0
0,0,0,0,0,840,No,0
0,0,0,0,0,841,No,0
0,0,0,0,0,842,No,0
0,0,0,0,0,843,No,0
0,0,0,0,0,844,No,0
0,0,0,0,0,845,No,0
0,0,0,0,0,846,No,0
0,0,0,0,0,847,No,0
0,0,0,0,0,848,No,0
0,0,0,0,0,849,No,0
0,0,0,0,0,850,No,0
0,0,0,0,0,851,No,0
0,0,0,0,0,852,No,0
0,0,0,0,0,853,No,0
0,0,0,0,0,854,No,0
0,0,0,0,0,855,No,0
0,0,0,0,0,856,No,0
0,0,0,0,0,857,No,0
0,0,0,0,0,858,No,0
0,0,0,0,0,859,No,0
0,0,0,0,0,860,No,0
0,0,0,0,0,861,No,0
0,0,0,0,0,862,No,0
0,0,0,0,0,863,No,0
0,0,0,0,0,864,No,0
0,0,0,0,0,865,No,0
0,0,0,0,0,866,No,0
0,0,0,0,0,867,No,0
0,0,0,0,0,868,No,0
0,0,0,0,0,869,No,0
0,0,0,0,0,870,No,0
0,0,0,0,0,871,No,0
0,0,0,0,0,872,No,0
0,0,0,0,0,873,No,0
0,0,0,0,0,874,No,0
0,0,0,0,0,875,No,0
0,0,0,0,0,876,No,0
0,0,0,0,0,877,No,0
0,0,0,0,0,878,No,0
0,0,0,0,0,879,No,0
0,0,0,0,0,880,No,0
0,0,0,0,0,881,No,0
0,0,0,0,0,882,No,0
0,0,0,0,0,883,No,0
0,0,0,0,0,884,No,0
-0.0104501074094169,0.301517714070782,0.00426410440534633,-0.0188096224790575,-0.00209059233977631,885,Yes,6
0,0,0,0,0,886,No,0
0.0204818923794208,0.836002470798434,0.0118228603238056,-0.00269609991344894,0.0436598846722905,887,No,3
0.514617820813197,8.48321439579656,0.119970768510542,0.279422489755448,0.749813151870946,888,Yes,39
0.196318489531408,4.38586147441862,0.0620254477981247,0.0747214045914775,0.317915574471339,889,Yes,10
0,0,0,0,0,890,No,0
0,0,0,0,0,891,No,0
0,0,0,0,0,892,No,0
0,0,0,0,0,893,No,0
0,0,0,0,0,894,No,0
0,0,0,0,0,895,No,0
0,0,0,0,0,896,No,0
0,0,0,0,0,897,No,0
0,0,0,0,0,898,No,0
0,0,0,0,0,899,No,0
0,0,0,0,0,900,No,0
0,0,0,0,0,901,No,0
0,0,0,0,0,902,No,0
0,0,0,0,0,903,No,0
0,0,0,0,0,904,No,0
0,0,0,0,0,905,No,0
0,0,0,0,0,906,No,0
0,0,0,0,0,907,No,0
0,0,0,0,0,908,No,0
0,0,0,0,0,909,No,0
0,0,0,0,0,910,No,0
0,0,0,0,0,911,No,0
0,0,0,0,0,912,No,0
0,0,0,0,0,913,No,0
0,0,0,0,0,914,No,0
0,0,0,0,0,915,No,0
0,0,0,0,0,916,No,0
0,0,0,0,0,917,No,0
0,0,0,0,0,918,No,0
0,0,0,0,0,919,No,0
0,0,0,0,0,920,No,0
0,0,0,0,0,921,No,0
0,0,0,0,0,922,No,0
0,0,0,0,0,923,No,0
0,0,0,0,0,924,No,0
0,0,0,0,0,925,No,0
0,0,0,0,0,926,No,0
0,0,0,0,0,927,No,0
-0.00319745799496769,0.113013285501701,0.00159824921084848,-0.00633072751491132,-6.41884750240533e-05,928,Yes,4
-0.00148251353579223,0.0523990387815292,0.000741034313001524,-0.00293526584150269,-2.97612300817678e-05,929,Yes,4
0,0,0,0,0,930,No,0
0,0,0,0,0,931,No,0
0,0,0,0,0,932,No,0
0,0,0,0,0,933,No,0
0,0,0,0,0,934,No,0
0,0,0,0,0,935,No,0
0,0,0,0,0,936,No,0
0,0,0,0,0,937,No,0
0,0,0,0,0,938,No,0
0.0296523620566149,1.04805469350282,0.0148217316166047,0.000595266584978056,0.0587094575282518,939,Yes,4
0.15497568252763,3.89432609141171,0.0550740877477784,0.0470063124772574,0.262945052578003,940,Yes,11
0.00163247145863194,0.066632035148054,0.000942319277948987,-0.000214887671353437,0.00347983058861732,941,No,3
0,0,0,0,0,942,No,0
0,0,0,0,0,943,No,0
0,0,0,0,0,944,No,0
0,0,0,0,0,945,No,0
0,0,0,0,0,946,No,0
0,0,0,0,0,947,No,0
-0.136487239840877,4.82410446916034,0.0682231396659122,-0.270234519438518,-0.00273996024323583,948,Yes,4
-0.0460934417978942,1.62916019721287,0.0230398044617687,-0.0912615648762703,-0.000925318719518217,949,Yes,4
0.000356655607220354,0.00952629997729012,0.000134722226271182,9.25409482740501e-05,0.000620770266166657,950,Yes,7
0.0203749189749388,0.391630631808404,0.00553849350944189,0.00951704225474486,0.0312327956951326,951,Yes,14
0.0159862893926558,0.342373743074407,0.00484189590856268,0.00649404953039716,0.0254785292549144,952,Yes,24
0.00196209786030427,0.0734959201983617,0.00103938927123614,-7.5561035952413e-05,0.00399975675656095,953,No,10
0.0774988903682404,1.82981165356425,0.025877444570589,0.0267677479552163,0.128230032781265,954,Yes,10
-0.0012480454405448,0.0882501394238182,0.0012480454405448,-0.00369476195497854,0.00119867107388894,955,No,1
0,0,0,0,0,956,No,0
0,0,0,0,0,957,No,0
0,0,0,0,0,958,No,0
0.0290302493389065,1.45136727940138,0.0205254329051398,-0.0112086025677876,0.0692691012456007,959,No,2
0,0,0,0,0,960,No,0
0,0,0,0,0,961,No,0
0,0,0,0,0,962,No,0
0.0103768853448554,0.244389747235305,0.00345619295045101,0.00360123111447211,0.0171525395752387,963,Yes,9
